PONumber,LineNumber,SupplierID,SKU,WarehouseID,OrderDate,PromisedDate,ReceivedDate,QtyOrdered,QtyReceived
90701,1,SUP-02,SKU-1001,WH-04,13/07/2026,27/07/2026,27/07/2026,1500,1125
90702,1,SUP-03,SKU-1020,WH-03,13/07/2026,23/07/2026,23/07/2026,1000,1000
90702,2,SUP-03,SKU-1002,WH-02,13/07/2026,23/07/2026,23/07/2026,2000,1800
90703,1,SUP-05,SKU-1004,WH-03,13/07/2026,03/08/2026,03/08/2026,1000,1000
90704,1,SUP-04,SKU-1003,WH-02,13/07/2026,10/08/2026,10/08/2026,1000,1000
90704,2,SUP-04,SKU-1003,WH-02,13/07/2026,10/08/2026,10/08/2026,1500,1500
90705,1,SUP-01,SKU-1012,WH-02,13/07/2026,20/07/2026,21/07/2026,2000,1800
90706,1,SUP-05,SKU-1010,WH-02,13/07/2026,03/08/2026,03/08/2026,1000,500
90706,2,SUP-05,SKU-1016,WH-04,13/07/2026,03/08/2026,03/08/2026,1500,1500
90706,3,SUP-05,SKU-1022,WH-02,13/07/2026,03/08/2026,03/08/2026,2000,2000
90707,1,SUP-02,SKU-1001,WH-04,13/07/2026,27/07/2026,27/07/2026,1000,1000
90707,2,SUP-02,SKU-1013,WH-03,13/07/2026,27/07/2026,27/07/2026,1500,1500
90708,1,SUP-02,SKU-1019,WH-04,20/07/2026,03/08/2026,03/08/2026,1000,1000
90709,1,SUP-04,SKU-1015,WH-01,20/07/2026,17/08/2026,17/08/2026,500,500
90710,1,SUP-01,SKU-1024,WH-03,20/07/2026,27/07/2026,27/07/2026,1000,1000
90710,2,SUP-01,SKU-1012,WH-01,20/07/2026,27/07/2026,27/07/2026,2000,2000
90710,3,SUP-01,SKU-1018,WH-03,20/07/2026,27/07/2026,27/07/2026,1500,1350
90711,1,SUP-06,SKU-1017,WH-04,20/07/2026,03/09/2026,03/09/2026,1500,1500
90712,1,SUP-02,SKU-1013,WH-04,20/07/2026,03/08/2026,03/08/2026,1500,1500
90712,2,SUP-02,SKU-1019,WH-01,20/07/2026,03/08/2026,03/08/2026,500,500
90712,3,SUP-02,SKU-1019,WH-04,20/07/2026,03/08/2026,03/08/2026,2000,2000
90713,1,SUP-01,SKU-1018,WH-02,20/07/2026,27/07/2026,27/07/2026,500,375
90713,2,SUP-01,SKU-1012,WH-04,20/07/2026,27/07/2026,27/07/2026,1500,1500
90713,3,SUP-01,SKU-1024,WH-03,20/07/2026,27/07/2026,27/07/2026,1000,750
90714,1,SUP-04,SKU-1009,WH-04,20/07/2026,17/08/2026,21/08/2026,1500,1500
90715,1,SUP-05,SKU-1010,WH-01,20/07/2026,10/08/2026,10/08/2026,500,500
90715,2,SUP-05,SKU-1004,WH-02,20/07/2026,10/08/2026,10/08/2026,2000,1000
90715,3,SUP-05,SKU-1022,WH-02,20/07/2026,10/08/2026,10/08/2026,1000,1000
90716,1,SUP-05,SKU-1004,WH-01,20/07/2026,10/08/2026,10/08/2026,1500,1125
90716,2,SUP-05,SKU-1010,WH-03,20/07/2026,10/08/2026,10/08/2026,2000,1800
90717,1,SUP-04,SKU-1015,WH-01,20/07/2026,17/08/2026,29/08/2026,2000,2000
90717,2,SUP-04,SKU-1009,WH-04,20/07/2026,17/08/2026,29/08/2026,1000,1000
90718,1,SUP-04,SKU-1015,WH-01,20/07/2026,17/08/2026,18/08/2026,1500,1500
90718,2,SUP-04,SKU-1021,WH-01,20/07/2026,17/08/2026,18/08/2026,2000,1800
90718,3,SUP-04,SKU-1003,WH-04,20/07/2026,17/08/2026,18/08/2026,1000,1000
90719,1,SUP-02,SKU-1007,WH-03,27/07/2026,10/08/2026,10/08/2026,2000,2000
90719,2,SUP-02,SKU-1019,WH-02,27/07/2026,10/08/2026,10/08/2026,1500,1500
90720,1,SUP-02,SKU-1019,WH-02,27/07/2026,10/08/2026,10/08/2026,1500,1500
90721,1,SUP-04,SKU-1009,WH-03,27/07/2026,24/08/2026,24/08/2026,2000,2000
90721,2,SUP-04,SKU-1021,WH-03,27/07/2026,24/08/2026,24/08/2026,500,500
90722,1,SUP-04,SKU-1015,WH-02,27/07/2026,24/08/2026,24/08/2026,2000,2000
90722,2,SUP-04,SKU-1015,WH-04,27/07/2026,24/08/2026,24/08/2026,1000,1000
90722,3,SUP-04,SKU-1003,WH-03,27/07/2026,24/08/2026,24/08/2026,1500,1500
90723,1,SUP-04,SKU-1009,WH-04,27/07/2026,24/08/2026,26/08/2026,1000,900
90723,2,SUP-04,SKU-1003,WH-01,27/07/2026,24/08/2026,26/08/2026,1000,1000
90723,3,SUP-04,SKU-1015,WH-02,27/07/2026,24/08/2026,26/08/2026,500,500
90724,1,SUP-05,SKU-1016,WH-01,27/07/2026,17/08/2026,17/08/2026,1500,1500
90724,2,SUP-05,SKU-1022,WH-03,27/07/2026,17/08/2026,17/08/2026,1500,1500
90724,3,SUP-05,SKU-1016,WH-03,27/07/2026,17/08/2026,17/08/2026,500,500
90725,1,SUP-06,SKU-1011,WH-01,27/07/2026,10/09/2026,10/09/2026,2000,2000
90725,2,SUP-06,SKU-1023,WH-04,27/07/2026,10/09/2026,10/09/2026,1500,1500
90726,1,SUP-02,SKU-1013,WH-01,27/07/2026,10/08/2026,10/08/2026,2000,2000
90727,1,SUP-02,SKU-1019,WH-04,03/08/2026,17/08/2026,17/08/2026,500,500
90727,2,SUP-02,SKU-1019,WH-03,03/08/2026,17/08/2026,17/08/2026,2000,2000
90728,1,SUP-01,SKU-1018,WH-01,03/08/2026,10/08/2026,10/08/2026,1500,1500
90729,1,SUP-03,SKU-1020,WH-01,03/08/2026,13/08/2026,13/08/2026,500,500
90729,2,SUP-03,SKU-1008,WH-02,03/08/2026,13/08/2026,13/08/2026,2000,2000
90729,3,SUP-03,SKU-1020,WH-04,03/08/2026,13/08/2026,13/08/2026,2000,1500
90730,1,SUP-06,SKU-1005,WH-01,03/08/2026,17/09/2026,18/09/2026,1000,1000
90730,2,SUP-06,SKU-1017,WH-01,03/08/2026,17/09/2026,18/09/2026,1500,1500
90730,3,SUP-06,SKU-1005,WH-03,03/08/2026,17/09/2026,18/09/2026,1500,1500
90731,1,SUP-03,SKU-1020,WH-03,03/08/2026,13/08/2026,13/08/2026,1500,1125
90731,2,SUP-03,SKU-1014,WH-03,03/08/2026,13/08/2026,13/08/2026,500,500
90732,1,SUP-02,SKU-1007,WH-02,03/08/2026,17/08/2026,17/08/2026,1500,1500
90733,1,SUP-02,SKU-1001,WH-01,03/08/2026,17/08/2026,17/08/2026,1000,1000
90733,2,SUP-02,SKU-1001,WH-04,03/08/2026,17/08/2026,17/08/2026,500,250
90734,1,SUP-02,SKU-1001,WH-03,03/08/2026,17/08/2026,17/08/2026,1000,1000
90734,2,SUP-02,SKU-1007,WH-03,03/08/2026,17/08/2026,17/08/2026,1000,900
90735,1,SUP-06,SKU-1005,WH-03,03/08/2026,17/09/2026,17/09/2026,1500,1500
90735,2,SUP-06,SKU-1011,WH-02,03/08/2026,17/09/2026,17/09/2026,1500,1500
90735,3,SUP-06,SKU-1017,WH-03,03/08/2026,17/09/2026,17/09/2026,1000,1000
90736,1,SUP-01,SKU-1006,WH-03,03/08/2026,10/08/2026,10/08/2026,1000,1000
90736,2,SUP-01,SKU-1006,WH-03,03/08/2026,10/08/2026,10/08/2026,500,500
90736,3,SUP-01,SKU-1024,WH-03,03/08/2026,10/08/2026,10/08/2026,1000,1000
90737,1,SUP-03,SKU-1020,WH-04,10/08/2026,20/08/2026,20/08/2026,500,500
90737,2,SUP-03,SKU-1014,WH-01,10/08/2026,20/08/2026,20/08/2026,1500,1500
90737,3,SUP-03,SKU-1020,WH-02,10/08/2026,20/08/2026,20/08/2026,1500,1500
90738,1,SUP-01,SKU-1012,WH-03,10/08/2026,17/08/2026,17/08/2026,1500,750
90738,2,SUP-01,SKU-1018,WH-03,10/08/2026,17/08/2026,17/08/2026,500,500
90739,1,SUP-01,SKU-1012,WH-01,10/08/2026,17/08/2026,17/08/2026,500,500
90739,2,SUP-01,SKU-1024,WH-01,10/08/2026,17/08/2026,17/08/2026,1500,1500
90739,3,SUP-01,SKU-1024,WH-02,10/08/2026,17/08/2026,17/08/2026,500,500
90740,1,SUP-05,SKU-1004,WH-04,10/08/2026,31/08/2026,31/08/2026,1000,1000
90741,1,SUP-01,SKU-1024,WH-03,10/08/2026,17/08/2026,17/08/2026,2000,2000
90741,2,SUP-01,SKU-1024,WH-04,10/08/2026,17/08/2026,17/08/2026,2000,2000
90742,1,SUP-02,SKU-1001,WH-03,10/08/2026,24/08/2026,24/08/2026,2000,2000
90742,2,SUP-02,SKU-1019,WH-03,10/08/2026,24/08/2026,24/08/2026,2000,2000
90742,3,SUP-02,SKU-1001,WH-01,10/08/2026,24/08/2026,24/08/2026,500,500
90743,1,SUP-04,SKU-1003,WH-04,10/08/2026,07/09/2026,19/09/2026,1500,1500
90743,2,SUP-04,SKU-1021,WH-01,10/08/2026,07/09/2026,19/09/2026,500,500
90744,1,SUP-04,SKU-1009,WH-02,10/08/2026,07/09/2026,07/09/2026,2000,2000
90744,2,SUP-04,SKU-1009,WH-02,10/08/2026,07/09/2026,07/09/2026,1000,1000
90745,1,SUP-02,SKU-1019,WH-01,10/08/2026,24/08/2026,24/08/2026,1500,1500
90745,2,SUP-02,SKU-1007,WH-03,10/08/2026,24/08/2026,24/08/2026,1000,1000
90745,3,SUP-02,SKU-1007,WH-03,10/08/2026,24/08/2026,24/08/2026,1000,1000
90746,1,SUP-04,SKU-1003,WH-04,10/08/2026,07/09/2026,09/09/2026,2000,1500
90746,2,SUP-04,SKU-1009,WH-01,10/08/2026,07/09/2026,09/09/2026,1000,1000
90747,1,SUP-04,SKU-1009,WH-01,17/08/2026,14/09/2026,16/09/2026,500,500
90747,2,SUP-04,SKU-1021,WH-02,17/08/2026,14/09/2026,16/09/2026,2000,2000
90748,1,SUP-06,SKU-1023,WH-01,17/08/2026,01/10/2026,08/10/2026,500,500
90749,1,SUP-02,SKU-1013,WH-01,17/08/2026,31/08/2026,31/08/2026,1500,1500
90750,1,SUP-06,SKU-1017,WH-01,17/08/2026,01/10/2026,03/10/2026,1000,1000
90750,2,SUP-06,SKU-1005,WH-03,17/08/2026,01/10/2026,03/10/2026,500,375
90750,3,SUP-06,SKU-1005,WH-01,17/08/2026,01/10/2026,03/10/2026,2000,2000
90751,1,SUP-04,SKU-1021,WH-03,17/08/2026,14/09/2026,14/09/2026,1500,1500
90751,2,SUP-04,SKU-1015,WH-03,17/08/2026,14/09/2026,14/09/2026,2000,2000
90752,1,SUP-06,SKU-1011,WH-01,17/08/2026,01/10/2026,13/10/2026,1500,1500
90752,2,SUP-06,SKU-1011,WH-02,17/08/2026,01/10/2026,13/10/2026,500,500
90753,1,SUP-05,SKU-1016,WH-03,17/08/2026,07/09/2026,07/09/2026,1000,1000
90754,1,SUP-04,SKU-1015,WH-04,24/08/2026,21/09/2026,21/09/2026,2000,2000
90755,1,SUP-04,SKU-1015,WH-04,24/08/2026,21/09/2026,21/09/2026,1000,500
90756,1,SUP-06,SKU-1005,WH-02,24/08/2026,08/10/2026,08/10/2026,500,500
90756,2,SUP-06,SKU-1023,WH-04,24/08/2026,08/10/2026,08/10/2026,2000,1800
90756,3,SUP-06,SKU-1017,WH-03,24/08/2026,08/10/2026,08/10/2026,500,500
90757,1,SUP-01,SKU-1006,WH-04,24/08/2026,31/08/2026,31/08/2026,1500,1500
90757,2,SUP-01,SKU-1018,WH-04,24/08/2026,31/08/2026,31/08/2026,500,500
90757,3,SUP-01,SKU-1018,WH-03,24/08/2026,31/08/2026,31/08/2026,500,500
90758,1,SUP-06,SKU-1017,WH-04,24/08/2026,08/10/2026,20/10/2026,500,500
90758,2,SUP-06,SKU-1011,WH-03,24/08/2026,08/10/2026,20/10/2026,1000,1000
90758,3,SUP-06,SKU-1023,WH-01,24/08/2026,08/10/2026,20/10/2026,1500,750
90759,1,SUP-04,SKU-1003,WH-04,24/08/2026,21/09/2026,21/09/2026,1500,1500
90760,1,SUP-05,SKU-1010,WH-03,24/08/2026,14/09/2026,14/09/2026,1000,1000
90760,2,SUP-05,SKU-1004,WH-02,24/08/2026,14/09/2026,14/09/2026,500,500
90760,3,SUP-05,SKU-1016,WH-04,24/08/2026,14/09/2026,14/09/2026,2000,2000
90761,1,SUP-04,SKU-1009,WH-02,24/08/2026,21/09/2026,21/09/2026,1000,1000
90761,2,SUP-04,SKU-1009,WH-01,24/08/2026,21/09/2026,21/09/2026,2000,2000
90762,1,SUP-01,SKU-1018,WH-02,24/08/2026,31/08/2026,31/08/2026,2000,2000
90763,1,SUP-05,SKU-1010,WH-02,31/08/2026,21/09/2026,21/09/2026,2000,2000
90764,1,SUP-06,SKU-1005,WH-04,31/08/2026,15/10/2026,15/10/2026,500,500
90764,2,SUP-06,SKU-1017,WH-04,31/08/2026,15/10/2026,15/10/2026,500,500
90765,1,SUP-05,SKU-1022,WH-01,31/08/2026,21/09/2026,21/09/2026,500,500
90765,2,SUP-05,SKU-1010,WH-03,31/08/2026,21/09/2026,21/09/2026,1500,1500
90765,3,SUP-05,SKU-1004,WH-02,31/08/2026,21/09/2026,21/09/2026,2000,1000
90766,1,SUP-04,SKU-1021,WH-02,31/08/2026,28/09/2026,28/09/2026,1000,1000
90766,2,SUP-04,SKU-1021,WH-03,31/08/2026,28/09/2026,28/09/2026,2000,1500
90766,3,SUP-04,SKU-1021,WH-01,31/08/2026,28/09/2026,28/09/2026,1500,1500
90767,1,SUP-03,SKU-1020,WH-01,31/08/2026,10/09/2026,10/09/2026,500,500
90767,2,SUP-03,SKU-1014,WH-02,31/08/2026,10/09/2026,10/09/2026,1500,1500
90768,1,SUP-05,SKU-1004,WH-03,31/08/2026,21/09/2026,21/09/2026,1000,1000
90768,2,SUP-05,SKU-1010,WH-01,31/08/2026,21/09/2026,21/09/2026,1000,1000
90769,1,SUP-02,SKU-1001,WH-01,31/08/2026,14/09/2026,14/09/2026,1500,750
90769,2,SUP-02,SKU-1019,WH-03,31/08/2026,14/09/2026,14/09/2026,1500,1125
90770,1,SUP-05,SKU-1016,WH-03,31/08/2026,21/09/2026,21/09/2026,2000,2000
90770,2,SUP-05,SKU-1016,WH-01,31/08/2026,21/09/2026,21/09/2026,500,500
90770,3,SUP-05,SKU-1022,WH-04,31/08/2026,21/09/2026,21/09/2026,2000,2000
