SnapshotDate,SKU,WarehouseID,OnHandQty,OnOrderQty
03/02/2025,SKU-1020,WH-01,1336,0
03/02/2025,SKU-1020,WH-02,0,500
03/02/2025,SKU-1020,WH-03,560,0
03/02/2025,SKU-1020,WH-04,1608,1000
03/02/2025,SKU-1021,WH-01,2032,0
03/02/2025,SKU-1021,WH-02,1548,0
03/02/2025,SKU-1021,WH-03,1219,0
03/02/2025,SKU-1021,WH-04,1007,1000
03/02/2025,SKU-1022,WH-01,2540,1000
03/02/2025,SKU-1022,WH-02,91,0
03/02/2025,SKU-1022,WH-03,361,0
03/02/2025,SKU-1022,WH-04,1207,500
03/02/2025,SKU-1023,WH-01,1789,500
03/02/2025,SKU-1023,WH-02,640,500
03/02/2025,SKU-1023,WH-03,2343,0
03/02/2025,SKU-1023,WH-04,2069,0
03/02/2025,SKU-1024,WH-01,2950,0
03/02/2025,SKU-1024,WH-02,2057,1000
03/02/2025,SKU-1024,WH-03,41,0
03/02/2025,SKU-1024,WH-04,1341,0
04/02/2025,SKU-1001,WH-01,0,0
04/02/2025,SKU-1001,WH-02,169,1000
04/02/2025,SKU-1001,WH-03,440,0
04/02/2025,SKU-1001,WH-04,2684,1000
04/02/2025,SKU-1002,WH-01,2162,0
04/02/2025,SKU-1002,WH-02,3250,0
04/02/2025,SKU-1002,WH-03,680,500
04/02/2025,SKU-1002,WH-04,107,1000
04/02/2025,SKU-1003,WH-01,3436,500
04/02/2025,SKU-1003,WH-02,135,0
04/02/2025,SKU-1003,WH-03,2097,500
04/02/2025,SKU-1003,WH-04,1265,0
04/02/2025,SKU-1004,WH-01,0,0
04/02/2025,SKU-1004,WH-02,241,1000
04/02/2025,SKU-1004,WH-03,1117,0
04/02/2025,SKU-1004,WH-04,3001,1000
04/02/2025,SKU-1005,WH-01,652,1000
04/02/2025,SKU-1005,WH-02,0,500
04/02/2025,SKU-1005,WH-03,292,500
04/02/2025,SKU-1005,WH-04,204,1000
04/02/2025,SKU-1006,WH-01,994,0
04/02/2025,SKU-1006,WH-02,1006,500
04/02/2025,SKU-1006,WH-03,2742,500
04/02/2025,SKU-1006,WH-04,3017,0
04/02/2025,SKU-1007,WH-01,2442,0
04/02/2025,SKU-1007,WH-02,683,0
04/02/2025,SKU-1007,WH-03,1922,0
04/02/2025,SKU-1007,WH-04,2159,0
04/02/2025,SKU-1008,WH-01,390,500
04/02/2025,SKU-1008,WH-02,3028,0
04/02/2025,SKU-1008,WH-03,3356,1000
04/02/2025,SKU-1008,WH-04,704,500
04/02/2025,SKU-1009,WH-01,2256,1000
04/02/2025,SKU-1009,WH-02,503,0
04/02/2025,SKU-1009,WH-03,1906,0
04/02/2025,SKU-1009,WH-04,0,0
04/02/2025,SKU-1010,WH-01,2338,1000
04/02/2025,SKU-1010,WH-02,719,0
04/02/2025,SKU-1010,WH-03,2847,0
04/02/2025,SKU-1010,WH-04,2,500
04/02/2025,SKU-1011,WH-01,2525,500
04/02/2025,SKU-1011,WH-02,161,0
04/02/2025,SKU-1011,WH-03,1057,0
04/02/2025,SKU-1011,WH-04,1447,0
04/02/2025,SKU-1012,WH-01,2038,500
04/02/2025,SKU-1012,WH-02,637,0
04/02/2025,SKU-1012,WH-03,1767,0
04/02/2025,SKU-1012,WH-04,428,0
04/02/2025,SKU-1013,WH-01,1587,0
04/02/2025,SKU-1013,WH-02,0,0
04/02/2025,SKU-1013,WH-03,2549,500
04/02/2025,SKU-1013,WH-04,139,0
04/02/2025,SKU-1014,WH-01,0,500
04/02/2025,SKU-1014,WH-02,3178,500
04/02/2025,SKU-1014,WH-03,657,0
04/02/2025,SKU-1014,WH-04,412,0
04/02/2025,SKU-1015,WH-01,2817,0
04/02/2025,SKU-1015,WH-02,582,0
04/02/2025,SKU-1015,WH-03,1343,0
04/02/2025,SKU-1015,WH-04,2696,1000
04/02/2025,SKU-1016,WH-01,170,0
04/02/2025,SKU-1016,WH-02,2366,0
04/02/2025,SKU-1016,WH-03,316,0
04/02/2025,SKU-1016,WH-04,1056,1000
04/02/2025,SKU-1017,WH-01,1484,0
04/02/2025,SKU-1017,WH-02,1563,0
04/02/2025,SKU-1017,WH-03,935,0
04/02/2025,SKU-1017,WH-04,2450,1000
04/02/2025,SKU-1018,WH-01,458,1000
04/02/2025,SKU-1018,WH-02,3281,500
04/02/2025,SKU-1018,WH-03,3247,1000
04/02/2025,SKU-1018,WH-04,2065,0
04/02/2025,SKU-1019,WH-01,1165,0
04/02/2025,SKU-1019,WH-02,1017,0
04/02/2025,SKU-1019,WH-03,2972,1000
04/02/2025,SKU-1019,WH-04,935,0
04/02/2025,SKU-1020,WH-01,1362,500
04/02/2025,SKU-1020,WH-02,125,0
04/02/2025,SKU-1020,WH-03,619,0
04/02/2025,SKU-1020,WH-04,1438,0
04/02/2025,SKU-1021,WH-01,2041,1000
04/02/2025,SKU-1021,WH-02,1606,500
04/02/2025,SKU-1021,WH-03,1174,0
04/02/2025,SKU-1021,WH-04,997,0
04/02/2025,SKU-1022,WH-01,2410,1000
04/02/2025,SKU-1022,WH-02,110,1000
04/02/2025,SKU-1022,WH-03,269,1000
04/02/2025,SKU-1022,WH-04,1218,0
04/02/2025,SKU-1023,WH-01,1923,1000
04/02/2025,SKU-1023,WH-02,510,1000
04/02/2025,SKU-1023,WH-03,2403,0
04/02/2025,SKU-1023,WH-04,2242,0
04/02/2025,SKU-1024,WH-01,2812,0
04/02/2025,SKU-1024,WH-02,2240,1000
04/02/2025,SKU-1024,WH-03,0,0
04/02/2025,SKU-1024,WH-04,1183,0
05/02/2025,SKU-1001,WH-01,30,0
05/02/2025,SKU-1001,WH-02,163,1000
05/02/2025,SKU-1001,WH-03,293,0
05/02/2025,SKU-1001,WH-04,2507,500
05/02/2025,SKU-1002,WH-01,1992,500
05/02/2025,SKU-1002,WH-02,3297,1000
05/02/2025,SKU-1002,WH-03,532,1000
05/02/2025,SKU-1002,WH-04,201,1000
05/02/2025,SKU-1003,WH-01,3520,500
05/02/2025,SKU-1003,WH-02,0,0
05/02/2025,SKU-1003,WH-03,2171,0
05/02/2025,SKU-1003,WH-04,1129,0
05/02/2025,SKU-1004,WH-01,0,0
05/02/2025,SKU-1004,WH-02,124,0
05/02/2025,SKU-1004,WH-03,1021,0
05/02/2025,SKU-1004,WH-04,2869,0
05/02/2025,SKU-1005,WH-01,773,1000
05/02/2025,SKU-1005,WH-02,0,500
05/02/2025,SKU-1005,WH-03,225,0
05/02/2025,SKU-1005,WH-04,142,0
05/02/2025,SKU-1006,WH-01,981,0
05/02/2025,SKU-1006,WH-02,873,0
05/02/2025,SKU-1006,WH-03,2910,1000
05/02/2025,SKU-1006,WH-04,3080,0
05/02/2025,SKU-1007,WH-01,2608,0
05/02/2025,SKU-1007,WH-02,623,0
05/02/2025,SKU-1007,WH-03,2079,0
05/02/2025,SKU-1007,WH-04,2134,500
05/02/2025,SKU-1008,WH-01,388,500
05/02/2025,SKU-1008,WH-02,3018,0
05/02/2025,SKU-1008,WH-03,3366,0
05/02/2025,SKU-1008,WH-04,877,0
05/02/2025,SKU-1009,WH-01,2312,0
05/02/2025,SKU-1009,WH-02,473,0
05/02/2025,SKU-1009,WH-03,1760,0
05/02/2025,SKU-1009,WH-04,0,1000
05/02/2025,SKU-1010,WH-01,2310,0
05/02/2025,SKU-1010,WH-02,559,1000
05/02/2025,SKU-1010,WH-03,2996,1000
05/02/2025,SKU-1010,WH-04,0,500
05/02/2025,SKU-1011,WH-01,2614,0
05/02/2025,SKU-1011,WH-02,243,0
05/02/2025,SKU-1011,WH-03,965,0
05/02/2025,SKU-1011,WH-04,1316,1000
05/02/2025,SKU-1012,WH-01,2172,500
05/02/2025,SKU-1012,WH-02,497,1000
05/02/2025,SKU-1012,WH-03,1623,0
05/02/2025,SKU-1012,WH-04,283,0
05/02/2025,SKU-1013,WH-01,1479,0
05/02/2025,SKU-1013,WH-02,0,0
05/02/2025,SKU-1013,WH-03,2489,0
05/02/2025,SKU-1013,WH-04,0,0
05/02/2025,SKU-1014,WH-01,156,0
05/02/2025,SKU-1014,WH-02,3306,500
05/02/2025,SKU-1014,WH-03,726,0
05/02/2025,SKU-1014,WH-04,567,0
05/02/2025,SKU-1015,WH-01,2767,1000
05/02/2025,SKU-1015,WH-02,468,0
05/02/2025,SKU-1015,WH-03,1409,0
05/02/2025,SKU-1015,WH-04,2799,1000
05/02/2025,SKU-1016,WH-01,301,1000
05/02/2025,SKU-1016,WH-02,2543,500
05/02/2025,SKU-1016,WH-03,263,0
05/02/2025,SKU-1016,WH-04,1098,0
05/02/2025,SKU-1017,WH-01,1441,0
05/02/2025,SKU-1017,WH-02,1748,0
05/02/2025,SKU-1017,WH-03,940,0
05/02/2025,SKU-1017,WH-04,2515,1000
05/02/2025,SKU-1018,WH-01,464,0
05/02/2025,SKU-1018,WH-02,3289,0
05/02/2025,SKU-1018,WH-03,3243,0
05/02/2025,SKU-1018,WH-04,2219,0
05/02/2025,SKU-1019,WH-01,1156,500
05/02/2025,SKU-1019,WH-02,839,500
05/02/2025,SKU-1019,WH-03,3028,0
05/02/2025,SKU-1019,WH-04,986,500
05/02/2025,SKU-1020,WH-01,1370,0
05/02/2025,SKU-1020,WH-02,0,0
05/02/2025,SKU-1020,WH-03,574,1000
05/02/2025,SKU-1020,WH-04,1614,0
05/02/2025,SKU-1021,WH-01,2044,0
05/02/2025,SKU-1021,WH-02,1641,1000
05/02/2025,SKU-1021,WH-03,1265,1000
05/02/2025,SKU-1021,WH-04,875,500
05/02/2025,SKU-1022,WH-01,2434,0
05/02/2025,SKU-1022,WH-02,148,0
05/02/2025,SKU-1022,WH-03,234,1000
05/02/2025,SKU-1022,WH-04,1331,1000
05/02/2025,SKU-1023,WH-01,1866,0
05/02/2025,SKU-1023,WH-02,686,1000
05/02/2025,SKU-1023,WH-03,2474,0
05/02/2025,SKU-1023,WH-04,2362,500
05/02/2025,SKU-1024,WH-01,2642,0
05/02/2025,SKU-1024,WH-02,2402,0
05/02/2025,SKU-1024,WH-03,174,0
05/02/2025,SKU-1024,WH-04,1363,1000
06/02/2025,SKU-1001,WH-01,0,0
06/02/2025,SKU-1001,WH-02,90,0
06/02/2025,SKU-1001,WH-03,199,1000
06/02/2025,SKU-1001,WH-04,2506,0
06/02/2025,SKU-1002,WH-01,2088,0
06/02/2025,SKU-1002,WH-02,3482,0
06/02/2025,SKU-1002,WH-03,358,0
06/02/2025,SKU-1002,WH-04,82,0
06/02/2025,SKU-1003,WH-01,3597,1000
06/02/2025,SKU-1003,WH-02,107,0
06/02/2025,SKU-1003,WH-03,2066,0
06/02/2025,SKU-1003,WH-04,1221,0
06/02/2025,SKU-1004,WH-01,170,500
06/02/2025,SKU-1004,WH-02,164,0
06/02/2025,SKU-1004,WH-03,972,0
06/02/2025,SKU-1004,WH-04,2965,1000
06/02/2025,SKU-1005,WH-01,863,500
06/02/2025,SKU-1005,WH-02,148,1000
06/02/2025,SKU-1005,WH-03,159,500
06/02/2025,SKU-1005,WH-04,0,0
06/02/2025,SKU-1006,WH-01,938,0
06/02/2025,SKU-1006,WH-02,764,0
06/02/2025,SKU-1006,WH-03,2986,500
06/02/2025,SKU-1006,WH-04,3267,0
06/02/2025,SKU-1007,WH-01,2748,0
06/02/2025,SKU-1007,WH-02,444,0
06/02/2025,SKU-1007,WH-03,2161,0
06/02/2025,SKU-1007,WH-04,2081,0
06/02/2025,SKU-1008,WH-01,370,0
06/02/2025,SKU-1008,WH-02,3093,1000
06/02/2025,SKU-1008,WH-03,3260,0
06/02/2025,SKU-1008,WH-04,1042,0
06/02/2025,SKU-1009,WH-01,2350,0
06/02/2025,SKU-1009,WH-02,600,500
06/02/2025,SKU-1009,WH-03,1941,0
06/02/2025,SKU-1009,WH-04,111,0
06/02/2025,SKU-1010,WH-01,2232,0
06/02/2025,SKU-1010,WH-02,418,0
06/02/2025,SKU-1010,WH-03,2867,0
06/02/2025,SKU-1010,WH-04,0,1000
06/02/2025,SKU-1011,WH-01,2639,0
06/02/2025,SKU-1011,WH-02,288,0
06/02/2025,SKU-1011,WH-03,811,1000
06/02/2025,SKU-1011,WH-04,1334,0
06/02/2025,SKU-1012,WH-01,2316,0
06/02/2025,SKU-1012,WH-02,574,0
06/02/2025,SKU-1012,WH-03,1779,0
06/02/2025,SKU-1012,WH-04,266,0
06/02/2025,SKU-1013,WH-01,1345,0
06/02/2025,SKU-1013,WH-02,179,0
06/02/2025,SKU-1013,WH-03,2499,0
06/02/2025,SKU-1013,WH-04,189,1000
06/02/2025,SKU-1014,WH-01,140,500
06/02/2025,SKU-1014,WH-02,3134,0
06/02/2025,SKU-1014,WH-03,685,500
06/02/2025,SKU-1014,WH-04,542,1000
06/02/2025,SKU-1015,WH-01,2606,0
06/02/2025,SKU-1015,WH-02,557,0
06/02/2025,SKU-1015,WH-03,1426,0
06/02/2025,SKU-1015,WH-04,2662,500
06/02/2025,SKU-1016,WH-01,411,500
06/02/2025,SKU-1016,WH-02,2368,0
06/02/2025,SKU-1016,WH-03,333,0
06/02/2025,SKU-1016,WH-04,1152,0
06/02/2025,SKU-1017,WH-01,1576,0
06/02/2025,SKU-1017,WH-02,1821,1000
06/02/2025,SKU-1017,WH-03,808,0
06/02/2025,SKU-1017,WH-04,2452,500
06/02/2025,SKU-1018,WH-01,440,1000
06/02/2025,SKU-1018,WH-02,3275,0
06/02/2025,SKU-1018,WH-03,3371,0
06/02/2025,SKU-1018,WH-04,2266,0
06/02/2025,SKU-1019,WH-01,1325,0
06/02/2025,SKU-1019,WH-02,728,500
06/02/2025,SKU-1019,WH-03,2900,500
06/02/2025,SKU-1019,WH-04,970,0
06/02/2025,SKU-1020,WH-01,1347,0
06/02/2025,SKU-1020,WH-02,61,1000
06/02/2025,SKU-1020,WH-03,482,0
06/02/2025,SKU-1020,WH-04,1633,0
06/02/2025,SKU-1021,WH-01,2050,500
06/02/2025,SKU-1021,WH-02,1742,0
06/02/2025,SKU-1021,WH-03,1228,500
06/02/2025,SKU-1021,WH-04,1012,0
06/02/2025,SKU-1022,WH-01,2411,0
06/02/2025,SKU-1022,WH-02,197,0
06/02/2025,SKU-1022,WH-03,98,0
06/02/2025,SKU-1022,WH-04,1463,0
06/02/2025,SKU-1023,WH-01,1927,1000
06/02/2025,SKU-1023,WH-02,673,0
06/02/2025,SKU-1023,WH-03,2658,500
06/02/2025,SKU-1023,WH-04,2267,500
06/02/2025,SKU-1024,WH-01,2700,0
06/02/2025,SKU-1024,WH-02,2353,0
06/02/2025,SKU-1024,WH-03,167,0
06/02/2025,SKU-1024,WH-04,1401,1000
07/02/2025,SKU-1001,WH-01,0,0
07/02/2025,SKU-1001,WH-02,261,500
07/02/2025,SKU-1001,WH-03,82,0
07/02/2025,SKU-1001,WH-04,2619,0
07/02/2025,SKU-1002,WH-01,2257,0
07/02/2025,SKU-1002,WH-02,3401,0
07/02/2025,SKU-1002,WH-03,213,0
07/02/2025,SKU-1002,WH-04,88,1000
07/02/2025,SKU-1003,WH-01,3513,0
07/02/2025,SKU-1003,WH-02,50,0
07/02/2025,SKU-1003,WH-03,1937,0
07/02/2025,SKU-1003,WH-04,1380,1000
07/02/2025,SKU-1004,WH-01,308,1000
07/02/2025,SKU-1004,WH-02,41,0
07/02/2025,SKU-1004,WH-03,1084,0
07/02/2025,SKU-1004,WH-04,2984,500
07/02/2025,SKU-1005,WH-01,981,1000
07/02/2025,SKU-1005,WH-02,69,0
07/02/2025,SKU-1005,WH-03,314,0
07/02/2025,SKU-1005,WH-04,120,1000
07/02/2025,SKU-1006,WH-01,898,0
07/02/2025,SKU-1006,WH-02,880,0
07/02/2025,SKU-1006,WH-03,3151,1000
07/02/2025,SKU-1006,WH-04,3218,0
07/02/2025,SKU-1007,WH-01,2705,500
07/02/2025,SKU-1007,WH-02,532,0
07/02/2025,SKU-1007,WH-03,2285,1000
07/02/2025,SKU-1007,WH-04,2254,0
07/02/2025,SKU-1008,WH-01,304,0
07/02/2025,SKU-1008,WH-02,3176,500
07/02/2025,SKU-1008,WH-03,3170,0
07/02/2025,SKU-1008,WH-04,903,0
07/02/2025,SKU-1009,WH-01,2327,500
07/02/2025,SKU-1009,WH-02,784,0
07/02/2025,SKU-1009,WH-03,1951,0
07/02/2025,SKU-1009,WH-04,300,500
07/02/2025,SKU-1010,WH-01,2268,0
07/02/2025,SKU-1010,WH-02,563,0
07/02/2025,SKU-1010,WH-03,2961,500
07/02/2025,SKU-1010,WH-04,0,0
07/02/2025,SKU-1011,WH-01,2781,1000
07/02/2025,SKU-1011,WH-02,195,1000
07/02/2025,SKU-1011,WH-03,688,0
07/02/2025,SKU-1011,WH-04,1331,1000
07/02/2025,SKU-1012,WH-01,2464,500
07/02/2025,SKU-1012,WH-02,577,0
07/02/2025,SKU-1012,WH-03,1846,0
07/02/2025,SKU-1012,WH-04,212,500
07/02/2025,SKU-1013,WH-01,1523,0
07/02/2025,SKU-1013,WH-02,290,500
07/02/2025,SKU-1013,WH-03,2493,0
07/02/2025,SKU-1013,WH-04,230,0
07/02/2025,SKU-1014,WH-01,43,0
07/02/2025,SKU-1014,WH-02,2997,500
07/02/2025,SKU-1014,WH-03,824,0
07/02/2025,SKU-1014,WH-04,538,500
07/02/2025,SKU-1015,WH-01,2676,0
07/02/2025,SKU-1015,WH-02,492,0
07/02/2025,SKU-1015,WH-03,1385,0
07/02/2025,SKU-1015,WH-04,2804,0
07/02/2025,SKU-1016,WH-01,523,0
07/02/2025,SKU-1016,WH-02,2279,0
07/02/2025,SKU-1016,WH-03,357,500
07/02/2025,SKU-1016,WH-04,1028,0
07/02/2025,SKU-1017,WH-01,1710,0
07/02/2025,SKU-1017,WH-02,1877,0
07/02/2025,SKU-1017,WH-03,804,0
07/02/2025,SKU-1017,WH-04,2381,0
07/02/2025,SKU-1018,WH-01,456,0
07/02/2025,SKU-1018,WH-02,3307,0
07/02/2025,SKU-1018,WH-03,3269,0
07/02/2025,SKU-1018,WH-04,2338,500
07/02/2025,SKU-1019,WH-01,1230,1000
07/02/2025,SKU-1019,WH-02,805,0
07/02/2025,SKU-1019,WH-03,2925,0
07/02/2025,SKU-1019,WH-04,1105,0
07/02/2025,SKU-1020,WH-01,1214,0
07/02/2025,SKU-1020,WH-02,172,1000
07/02/2025,SKU-1020,WH-03,382,0
07/02/2025,SKU-1020,WH-04,1583,500
07/02/2025,SKU-1021,WH-01,2229,500
07/02/2025,SKU-1021,WH-02,1637,1000
07/02/2025,SKU-1021,WH-03,1188,0
07/02/2025,SKU-1021,WH-04,858,0
07/02/2025,SKU-1022,WH-01,2268,500
07/02/2025,SKU-1022,WH-02,91,0
07/02/2025,SKU-1022,WH-03,0,0
07/02/2025,SKU-1022,WH-04,1466,1000
07/02/2025,SKU-1023,WH-01,2060,0
07/02/2025,SKU-1023,WH-02,615,0
07/02/2025,SKU-1023,WH-03,2591,500
07/02/2025,SKU-1023,WH-04,2114,0
07/02/2025,SKU-1024,WH-01,2787,0
07/02/2025,SKU-1024,WH-02,2209,0
07/02/2025,SKU-1024,WH-03,80,0
07/02/2025,SKU-1024,WH-04,1559,500
10/02/2025,SKU-1001,WH-01,0,0
10/02/2025,SKU-1001,WH-02,280,500
10/02/2025,SKU-1001,WH-03,271,1000
10/02/2025,SKU-1001,WH-04,2803,0
10/02/2025,SKU-1002,WH-01,2137,0
10/02/2025,SKU-1002,WH-02,3365,0
10/02/2025,SKU-1002,WH-03,245,1000
10/02/2025,SKU-1002,WH-04,275,1000
10/02/2025,SKU-1003,WH-01,3571,0
10/02/2025,SKU-1003,WH-02,130,500
10/02/2025,SKU-1003,WH-03,2107,500
10/02/2025,SKU-1003,WH-04,1344,0
10/02/2025,SKU-1004,WH-01,229,1000
10/02/2025,SKU-1004,WH-02,0,0
10/02/2025,SKU-1004,WH-03,1050,1000
10/02/2025,SKU-1004,WH-04,3161,500
10/02/2025,SKU-1005,WH-01,909,0
10/02/2025,SKU-1005,WH-02,175,0
10/02/2025,SKU-1005,WH-03,498,1000
10/02/2025,SKU-1005,WH-04,49,0
10/02/2025,SKU-1006,WH-01,972,0
10/02/2025,SKU-1006,WH-02,831,0
10/02/2025,SKU-1006,WH-03,3119,500
10/02/2025,SKU-1006,WH-04,3172,0
10/02/2025,SKU-1007,WH-01,2728,0
10/02/2025,SKU-1007,WH-02,573,500
10/02/2025,SKU-1007,WH-03,2302,0
10/02/2025,SKU-1007,WH-04,2403,0
10/02/2025,SKU-1008,WH-01,390,500
10/02/2025,SKU-1008,WH-02,3328,500
10/02/2025,SKU-1008,WH-03,3327,0
10/02/2025,SKU-1008,WH-04,884,1000
10/02/2025,SKU-1009,WH-01,2208,0
10/02/2025,SKU-1009,WH-02,628,500
10/02/2025,SKU-1009,WH-03,2054,0
10/02/2025,SKU-1009,WH-04,211,500
10/02/2025,SKU-1010,WH-01,2361,0
10/02/2025,SKU-1010,WH-02,734,500
10/02/2025,SKU-1010,WH-03,3016,0
10/02/2025,SKU-1010,WH-04,0,0
10/02/2025,SKU-1011,WH-01,2895,1000
10/02/2025,SKU-1011,WH-02,223,0
10/02/2025,SKU-1011,WH-03,557,0
10/02/2025,SKU-1011,WH-04,1505,0
10/02/2025,SKU-1012,WH-01,2472,1000
10/02/2025,SKU-1012,WH-02,688,1000
10/02/2025,SKU-1012,WH-03,1784,0
10/02/2025,SKU-1012,WH-04,75,0
10/02/2025,SKU-1013,WH-01,1527,0
10/02/2025,SKU-1013,WH-02,189,0
10/02/2025,SKU-1013,WH-03,2608,0
10/02/2025,SKU-1013,WH-04,282,1000
10/02/2025,SKU-1014,WH-01,165,0
10/02/2025,SKU-1014,WH-02,2889,0
10/02/2025,SKU-1014,WH-03,1010,500
10/02/2025,SKU-1014,WH-04,413,0
10/02/2025,SKU-1015,WH-01,2818,1000
10/02/2025,SKU-1015,WH-02,537,0
10/02/2025,SKU-1015,WH-03,1375,500
10/02/2025,SKU-1015,WH-04,2984,0
10/02/2025,SKU-1016,WH-01,564,1000
10/02/2025,SKU-1016,WH-02,2225,500
10/02/2025,SKU-1016,WH-03,288,1000
10/02/2025,SKU-1016,WH-04,935,0
10/02/2025,SKU-1017,WH-01,1685,0
10/02/2025,SKU-1017,WH-02,1940,0
10/02/2025,SKU-1017,WH-03,784,0
10/02/2025,SKU-1017,WH-04,2531,0
10/02/2025,SKU-1018,WH-01,542,0
10/02/2025,SKU-1018,WH-02,3240,0
10/02/2025,SKU-1018,WH-03,3211,1000
10/02/2025,SKU-1018,WH-04,2266,0
10/02/2025,SKU-1019,WH-01,1204,0
10/02/2025,SKU-1019,WH-02,916,0
10/02/2025,SKU-1019,WH-03,2938,500
10/02/2025,SKU-1019,WH-04,1204,0
10/02/2025,SKU-1020,WH-01,1319,500
10/02/2025,SKU-1020,WH-02,350,500
10/02/2025,SKU-1020,WH-03,251,500
10/02/2025,SKU-1020,WH-04,1601,500
10/02/2025,SKU-1021,WH-01,2103,0
10/02/2025,SKU-1021,WH-02,1568,500
10/02/2025,SKU-1021,WH-03,1327,0
10/02/2025,SKU-1021,WH-04,792,0
10/02/2025,SKU-1022,WH-01,2283,500
10/02/2025,SKU-1022,WH-02,141,500
10/02/2025,SKU-1022,WH-03,0,1000
10/02/2025,SKU-1022,WH-04,1628,500
10/02/2025,SKU-1023,WH-01,2225,500
10/02/2025,SKU-1023,WH-02,451,500
10/02/2025,SKU-1023,WH-03,2540,500
10/02/2025,SKU-1023,WH-04,1963,500
10/02/2025,SKU-1024,WH-01,2645,500
10/02/2025,SKU-1024,WH-02,2143,0
10/02/2025,SKU-1024,WH-03,53,500
10/02/2025,SKU-1024,WH-04,1468,500
11/02/2025,SKU-1001,WH-01,0,0
11/02/2025,SKU-1001,WH-02,128,500
11/02/2025,SKU-1001,WH-03,182,0
11/02/2025,SKU-1001,WH-04,2765,0
11/02/2025,SKU-1002,WH-01,2157,500
11/02/2025,SKU-1002,WH-02,3304,0
11/02/2025,SKU-1002,WH-03,388,0
11/02/2025,SKU-1002,WH-04,240,0
11/02/2025,SKU-1003,WH-01,3648,500
11/02/2025,SKU-1003,WH-02,0,0
11/02/2025,SKU-1003,WH-03,2061,500
11/02/2025,SKU-1003,WH-04,1288,500
11/02/2025,SKU-1004,WH-01,362,500
11/02/2025,SKU-1004,WH-02,0,0
11/02/2025,SKU-1004,WH-03,1156,0
11/02/2025,SKU-1004,WH-04,3196,0
11/02/2025,SKU-1005,WH-01,854,500
11/02/2025,SKU-1005,WH-02,57,1000
11/02/2025,SKU-1005,WH-03,395,0
11/02/2025,SKU-1005,WH-04,42,500
11/02/2025,SKU-1006,WH-01,1065,0
11/02/2025,SKU-1006,WH-02,803,500
11/02/2025,SKU-1006,WH-03,2954,1000
11/02/2025,SKU-1006,WH-04,3169,0
11/02/2025,SKU-1007,WH-01,2605,1000
11/02/2025,SKU-1007,WH-02,730,0
11/02/2025,SKU-1007,WH-03,2489,0
11/02/2025,SKU-1007,WH-04,2227,0
11/02/2025,SKU-1008,WH-01,459,0
11/02/2025,SKU-1008,WH-02,3306,1000
11/02/2025,SKU-1008,WH-03,3456,0
11/02/2025,SKU-1008,WH-04,913,1000
11/02/2025,SKU-1009,WH-01,2096,0
11/02/2025,SKU-1009,WH-02,712,0
11/02/2025,SKU-1009,WH-03,2034,0
11/02/2025,SKU-1009,WH-04,109,0
11/02/2025,SKU-1010,WH-01,2188,0
11/02/2025,SKU-1010,WH-02,669,0
11/02/2025,SKU-1010,WH-03,2868,0
11/02/2025,SKU-1010,WH-04,0,0
11/02/2025,SKU-1011,WH-01,3085,0
11/02/2025,SKU-1011,WH-02,68,0
11/02/2025,SKU-1011,WH-03,595,0
11/02/2025,SKU-1011,WH-04,1600,0
11/02/2025,SKU-1012,WH-01,2376,0
11/02/2025,SKU-1012,WH-02,703,0
11/02/2025,SKU-1012,WH-03,1691,1000
11/02/2025,SKU-1012,WH-04,19,500
11/02/2025,SKU-1013,WH-01,1559,500
11/02/2025,SKU-1013,WH-02,180,0
11/02/2025,SKU-1013,WH-03,2603,500
11/02/2025,SKU-1013,WH-04,306,1000
11/02/2025,SKU-1014,WH-01,0,0
11/02/2025,SKU-1014,WH-02,2958,1000
11/02/2025,SKU-1014,WH-03,1192,1000
11/02/2025,SKU-1014,WH-04,302,0
11/02/2025,SKU-1015,WH-01,2773,0
11/02/2025,SKU-1015,WH-02,485,0
11/02/2025,SKU-1015,WH-03,1518,1000
11/02/2025,SKU-1015,WH-04,2927,1000
11/02/2025,SKU-1016,WH-01,574,1000
11/02/2025,SKU-1016,WH-02,2243,500
11/02/2025,SKU-1016,WH-03,285,0
11/02/2025,SKU-1016,WH-04,967,500
11/02/2025,SKU-1017,WH-01,1657,500
11/02/2025,SKU-1017,WH-02,1929,0
11/02/2025,SKU-1017,WH-03,890,0
11/02/2025,SKU-1017,WH-04,2362,0
11/02/2025,SKU-1018,WH-01,624,1000
11/02/2025,SKU-1018,WH-02,3409,1000
11/02/2025,SKU-1018,WH-03,3364,500
11/02/2025,SKU-1018,WH-04,2217,500
11/02/2025,SKU-1019,WH-01,1292,500
11/02/2025,SKU-1019,WH-02,1065,0
11/02/2025,SKU-1019,WH-03,2861,1000
11/02/2025,SKU-1019,WH-04,1069,500
11/02/2025,SKU-1020,WH-01,1230,500
11/02/2025,SKU-1020,WH-02,454,0
11/02/2025,SKU-1020,WH-03,126,1000
11/02/2025,SKU-1020,WH-04,1589,0
11/02/2025,SKU-1021,WH-01,2227,0
11/02/2025,SKU-1021,WH-02,1404,0
11/02/2025,SKU-1021,WH-03,1352,0
11/02/2025,SKU-1021,WH-04,616,0
11/02/2025,SKU-1022,WH-01,2356,500
11/02/2025,SKU-1022,WH-02,214,1000
11/02/2025,SKU-1022,WH-03,0,0
11/02/2025,SKU-1022,WH-04,1483,0
